Restaurant name,Order ID,Platform Key,Restaurant ID,Order status,Created at,Accepted at,Cancelled at,Cancellation reason,Cancellation owner,Rejected at,Rejection reason,Dispatched at,Delivered at,Address,Transport type,Payment type,Payment method,Food value,Packaging charges,Discount,Voucher,Minimum order value fee,Delivery Fee,Items,Preorder,Billable Status
瓦城泰國料理 (大江中壢店),zd3o-vh9w,FP_TW,zd3o,Delivered,2021-10-03 17:31,2021-10-03 17:34,,,,,,2021-10-03 17:57,2021-10-03 18:16,Taoyuan City 320,Platform delivery,Online,cybersource_creditcard,399,0,0,0,0,0,"1 紅藜米, 1 綠咖哩椰汁雞, 1 泰國冰奶茶【400ml】",no,yes
大心泰式麵食 (南港店),zg47-9lzv,FP_TW,zg47,Delivered,2021-10-03 18:53,2021-10-03 18:55,,,,,,2021-10-03 19:30,2021-10-03 19:38,Taipei City 115,Platform delivery,Online,cybersource_creditcard,479,0,0,0,0,0,"1 酸辣海鮮麵, 1 咖哩雞腿麵 [1 溏心蛋]",no,yes
大心泰式麵食 (南港店),zg47-e6sh,FP_TW,zg47,Delivered,2021-10-03 11:09,2021-10-03 11:10,,,,,,2021-10-03 11:34,2021-10-03 11:51,Taipei City 114,Platform delivery,Online,cybersource_creditcard,348,0,0,0,0,49,"1 酸辣海鮮麵 [1 溏心蛋], 1 泰國奶茶",no,yes
瓦城泰國料理 (台中勤美店),zioo-euib,FP_TW,zioo,Delivered,2021-10-03 16:12,2021-10-03 16:14,,,,,,2021-10-03 16:34,2021-10-03 16:43,Taichung City 403,Platform delivery,Online,cybersource_creditcard,1130,0,0,0,0,19,"1 經典人氣 2人餐 [1 辣炒豬肉, 1 泰國茉莉香米]",no,yes
時時香中式個人餐盒 (新竹東區二店),zoed-hzi0,FP_TW,zoed,Delivered,2021-10-03 13:45,2021-10-03 17:23,,,,,,2021-10-03 17:37,2021-10-03 17:41,Hsinchu City 300,Platform delivery,Online,cybersource_creditcard,480,0,0,50,0,19,"1 經典蒜泥白肉餐盒, 1 糖醋雞丁餐盒, 1 香干炒豬肉餐盒",yes,yes
非常泰 (南港店),zr67-1ucv,FP_TW,zr67,Delivered,2021-10-03 17:50,2021-10-03 17:52,,,,,,2021-10-03 18:16,2021-10-03 18:19,南港區 115,Platform delivery,Online,cybersource_creditcard,1545,0,0,325,0,19,"1 BBQ嫩烤松阪豬, 1 綠咖哩椰汁雞, 1 辣炒豬肉, 1 涼拌中卷, 1 辣炒高麗菜, 3 泰國茉莉香米",no,yes
非常泰 (南港店),zr67-62lz,FP_TW,zr67,Delivered,2021-10-03 17:42,2021-10-03 17:42,,,,,,2021-10-03 18:03,2021-10-03 18:10,New Taipei City 221,Platform delivery,Cash,COD,1805,0,0,0,0,39,"1 經典人氣 3人餐 [1 辣炒豬肉, 1 泰國茉莉香米], 1 蝦醬四季豆",no,yes
非常泰 (南港店),zr67-fkh3,FP_TW,zr67,Delivered,2021-10-03 11:07,2021-10-03 11:10,,,,,,2021-10-03 11:34,2021-10-03 11:42,南港區 115,Platform delivery,Online,cybersource_creditcard,1975,0,0,0,0,0,"1 經典人氣 4人餐 [1 辣炒豬肉, 1 紅藜米]",no,yes
非常泰 (南港店),zr67-ms2e,FP_TW,zr67,Delivered,2021-10-03 17:56,2021-10-03 17:57,,,,,,2021-10-03 18:23,2021-10-03 18:29,New Taipei City 221,Platform delivery,Online,cybersource_creditcard,500,0,0,0,0,29,"1 一人獨享餐 [1 辣炒豬肉, 1 紅藜米]",no,yes
非常泰 (南港店),zr67-n9l9,FP_TW,zr67,Delivered,2021-10-03 17:58,2021-10-03 18:04,,,,,,2021-10-03 18:45,2021-10-03 18:59,新北市 221,Platform delivery,Online,ApplePay,300,0,0,0,0,49,1 椰汁炒牛肉,no,yes
非常泰 (南港店),zr67-qwsj,FP_TW,zr67,Delivered,2021-10-03 17:53,2021-10-03 17:56,,,,,,2021-10-03 18:34,2021-10-03 18:43,Nangang District 115,Platform delivery,Online,cybersource_creditcard,2155,0,0,0,0,0,"1 BBQ嫩烤松阪豬, 1 三色糖醋排骨, 1 綠咖哩椰汁雞, 1 涼拌青木瓜, 1 酥炸檸檬魚, 1 蠔油炒時蔬, 3 紅藜米, 8 泰國茉莉香米",no,yes
非常泰 (南港店),zr67-s4x0,FP_TW,zr67,Delivered,2021-10-03 16:46,2021-10-03 16:47,,,,,,2021-10-03 17:14,2021-10-03 17:20,Neihu District 114,Platform delivery,Cash,COD,520,0,0,0,0,29,"1 一人獨享餐 [1 泰國茉莉香米, 1 辣炒豬肉], 1 泰國茉莉香米",no,yes
非常泰 (南港店),zr67-t52g,FP_TW,zr67,Delivered,2021-10-03 17:19,2021-10-03 17:19,,,,,,2021-10-03 17:39,2021-10-03 17:45,南港區 115,Platform delivery,Online,ApplePay,240,0,0,0,0,0,"1 蠔油花椰菜, 1 泰國茉莉香米",no,yes
非常泰 (南港店),zr67-u59v,FP_TW,zr67,Delivered,2021-10-03 17:22,2021-10-03 17:25,,,,,,2021-10-03 17:59,2021-10-03 18:09,Nangang District 115,Platform delivery,Online,cybersource_creditcard,3155,0,0,0,0,49,"1 經典人氣 4人餐 [1 辣炒豬肉, 1 泰國茉莉香米], 1 花生蝦滋圈, 1 芝麻酥蝦餅, 1 酥炸檸檬魚",no,yes
非常泰 (南港店),zr67-xh9i,FP_TW,zr67,Delivered,2021-10-03 18:59,2021-10-03 19:01,,,,,,2021-10-03 19:39,2021-10-03 19:48,Taipei City 115,Platform delivery,Online,cybersource_creditcard,2120,0,0,0,0,49,"1 經典人氣 2人餐 [1 辣炒豬肉, 1 紅藜米], 1 芝麻酥蝦餅, 1 三色糖醋排骨, 1 泰式香辣蝦燒",no,yes
瓦城泰國料理 (台中中友店),zzqf-1crt,FP_TW,zzqf,Delivered,2021-10-03 18:49,2021-10-03 18:53,,,,,,2021-10-03 19:46,2021-10-03 19:57,Taichung City 406,Platform delivery,Cash,COD,2915,0,0,0,0,49,"1 風味椒麻雞, 1 BBQ嫩烤松阪豬, 1 辣炒豬肉, 1 酥炸檸檬魚, 1 椰汁炒雞肉, 1 辣炒高麗菜, 3 花生蝦滋圈(3個), 8 泰國茉莉香米",no,yes
瓦城泰國料理 (台中中友店),zzqf-7pcn,FP_TW,zzqf,Delivered,2021-10-03 10:26,2021-10-03 11:18,,,,,,2021-10-03 11:58,2021-10-03 12:11,北屯區 406,Platform delivery,Online,cybersource_creditcard,1585,0,0,0,0,59,"1 BBQ嫩烤松阪豬, 3 泰國茉莉香米, 1 經典人氣 2人餐 [1 辣炒豬肉, 1 泰國茉莉香米]",yes,yes
瓦城泰國料理 (台中中友店),zzqf-l9m2,FP_TW,zzqf,Delivered,2021-10-03 17:42,2021-10-03 17:43,,,,,,2021-10-03 18:29,2021-10-03 18:39,Taichung City 401,Platform delivery,Online,cybersource_creditcard,715,0,0,60,0,0,"1 BBQ嫩烤松阪豬, 1 辣炒豬肉, 2 泰國茉莉香米",no,yes
瓦城泰國料理 (台中中友店),zzqf-so6h,FP_TW,zzqf,Delivered,2021-10-03 18:45,2021-10-03 18:51,,,,,,2021-10-03 19:38,2021-10-03 19:51,北區,Platform delivery,Online,cybersource_creditcard,1090,0,0,0,0,0,"1 辣炒豬肉, 1 原味青木瓜沙律, 1 綠咖哩椰汁雞, 3 泰國茉莉香米, 1 蠔油花椰菜",no,yes
瓦城泰國料理 (台中中友店),zzqf-thsm,FP_TW,zzqf,Delivered,2021-10-03 18:51,2021-10-03 18:53,,,,,,2021-10-03 19:37,2021-10-03 19:49,太平區 406,Platform delivery,Cash,COD,1835,0,0,0,0,0,"1 綠咖哩椰汁雞, 1 蝦醬四季豆, 1 酥炸檸檬魚, 1 BBQ嫩烤松阪豬, 1 蝦醬四季豆, 1 蠔油花椰菜, 3 泰國茉莉香米",no,yes
瓦城泰國料理 (台中中友店),zzqf-yfkf,FP_TW,zzqf,Delivered,2021-10-03 17:17,2021-10-03 17:19,,,,,,2021-10-03 18:05,2021-10-03 18:20,Taichung City 404,Platform delivery,Online,cybersource_creditcard,1420,0,0,0,0,29,"1 經典人氣 3人餐 [1 辣炒豬肉, 1 泰國茉莉香米]",no,yes
瓦城泰國料理 (台中中友店),zzqf-z7xi,FP_TW,zzqf,Delivered,2021-10-03 11:33,2021-10-03 11:42,,,,,,2021-10-03 12:36,2021-10-03 12:49,Taichung City 406,Platform delivery,Online,cybersource_creditcard,1470,0,0,0,0,49,"1 經典人氣 2人餐 [1 辣炒豬肉, 1 泰國茉莉香米], 2 紅藜米, 1 風味椒麻雞",no,yes
